pair_id,imageA,imageB,dimension
1017,sampled_images/288_108.862_34.3524_180_0.png,sampled_images/64071_108.894_34.2082_90_0.png,Greenery
1018,sampled_images/64512_108.859_34.3495_90_0.png,sampled_images/76546_108.981_34.2167_90_0.png,Greenery
1019,sampled_images/11936_108.942_34.268_90_0.png,sampled_images/78236_108.89_34.1994_90_0.png,Greenery
1020,sampled_images/34446_108.949_34.3037_90_0.png,sampled_images/90354_108.931_34.3859_90_0.png,Greenery
1021,sampled_images/79920_108.875_34.1625_90_0.png,sampled_images/80236_109.042_34.3184_90_0.png,Greenery
1022,sampled_images/22651_108.915_34.1854_90_0.png,sampled_images/42376_109.074_34.283_90_0.png,Greenery
1023,sampled_images/40191_108.991_34.3446_90_0.png,sampled_images/55779_108.825_34.2525_90_0.png,Greenery
1024,sampled_images/106384_108.944_34.3569_90_0.png,sampled_images/16632_108.93_34.1404_90_0.png,Greenery
1025,sampled_images/107615_108.928_34.2712_90_0.png,sampled_images/89929_108.791_34.1752_90_0.png,Greenery
1026,sampled_images/104456_108.925_34.3505_90_0.png,sampled_images/24535_108.983_34.2445_90_0.png,Greenery
1027,sampled_images/105603_108.918_34.2353_90_0.png,sampled_images/6507_109.041_34.2574_90_0.png,Greenery
1028,sampled_images/85380_108.892_34.2067_90_0.png,sampled_images/98809_109.042_34.3625_90_0.png,Greenery
1029,sampled_images/21542_108.977_34.3675_90_0.png,sampled_images/7513_108.916_34.1586_90_0.png,Greenery
1030,sampled_images/103422_108.944_34.1891_90_0.png,sampled_images/109563_109.029_34.3233_90_0.png,Greenery
1031,sampled_images/109757_108.879_34.1264_90_0.png,sampled_images/86626_108.959_34.2428_90_0.png,Greenery
1032,sampled_images/69512_108.989_34.3635_90_0.png,sampled_images/77867_108.891_34.3843_90_0.png,Greenery
1033,sampled_images/106074_108.934_34.1778_90_0.png,sampled_images/288_108.862_34.3524_270_0.png,Greenery
1034,sampled_images/105769_109.014_34.2359_90_0.png,sampled_images/40867_109.059_34.2616_90_0.png,Greenery
1035,sampled_images/34519_108.897_34.2805_90_0.png,sampled_images/39230_108.886_34.2581_90_0.png,Greenery
1036,sampled_images/31456_109.003_34.2442_90_0.png,sampled_images/76208_108.86_34.3313_90_0.png,Greenery
1037,sampled_images/103899_108.923_34.233_90_0.png,sampled_images/19046_108.842_34.2925_90_0.png,Greenery
1038,sampled_images/40976_108.835_34.2682_90_0.png,sampled_images/56284_108.94_34.2972_90_0.png,Greenery
1039,sampled_images/20368_108.877_34.2343_90_0.png,sampled_images/56073_109.051_34.3348_90_0.png,Greenery
1040,sampled_images/27778_108.92_34.3651_90_0.png,sampled_images/53792_109.01_34.2707_90_0.png,Greenery
1041,sampled_images/262_108.939_34.2608_0_0.png,sampled_images/41637_109.089_34.3066_90_0.png,Greenery
1042,sampled_images/102477_108.898_34.2882_90_0.png,sampled_images/107149_109.011_34.3535_90_0.png,Greenery
1043,sampled_images/35204_108.816_34.2538_90_0.png,sampled_images/90400_108.97_34.2541_90_0.png,Greenery
1044,sampled_images/106048_108.867_34.1679_90_0.png,sampled_images/89483_108.962_34.3898_90_0.png,Greenery
1045,sampled_images/103585_108.858_34.1888_90_0.png,sampled_images/21070_109.006_34.3156_90_0.png,Greenery
1046,sampled_images/68751_108.862_34.2784_90_0.png,sampled_images/69862_108.988_34.2136_90_0.png,Greenery
1047,sampled_images/38780_108.818_34.238_90_0.png,sampled_images/69862_108.988_34.2136_90_0.png,Greenery
1048,sampled_images/102855_108.947_34.363_90_0.png,sampled_images/25300_108.952_34.2038_90_0.png,Greenery
1049,sampled_images/103945_108.904_34.2395_90_0.png,sampled_images/53026_109.09_34.2961_90_0.png,Greenery
1050,sampled_images/103944_108.904_34.2388_90_0.png,sampled_images/109670_108.844_34.3041_90_0.png,Greenery
1051,sampled_images/46137_108.858_34.3228_90_0.png,sampled_images/62445_109.043_34.3217_90_0.png,Greenery
1052,sampled_images/102855_108.947_34.363_90_0.png,sampled_images/28982_108.844_34.2271_90_0.png,Greenery
1053,sampled_images/13942_109.011_34.3603_90_0.png,sampled_images/40671_108.885_34.2103_90_0.png,Greenery
1054,sampled_images/105603_108.918_34.2353_90_0.png,sampled_images/106074_108.934_34.1778_90_0.png,Greenery
1055,sampled_images/109757_108.879_34.1264_90_0.png,sampled_images/68751_108.862_34.2784_90_0.png,Greenery
1056,sampled_images/103585_108.858_34.1888_90_0.png,sampled_images/25359_109.045_34.3266_90_0.png,Greenery
1057,sampled_images/103597_108.869_34.1898_90_0.png,sampled_images/44676_108.952_34.2137_90_0.png,Greenery
1058,sampled_images/103730_108.941_34.2512_90_0.png,sampled_images/24264_108.841_34.1528_90_0.png,Greenery
1059,sampled_images/40976_108.835_34.2682_90_0.png,sampled_images/46503_108.897_34.1592_90_0.png,Greenery
1060,sampled_images/56073_109.051_34.3348_90_0.png,sampled_images/91602_108.952_34.2265_90_0.png,Greenery
1061,sampled_images/103585_108.858_34.1888_90_0.png,sampled_images/16546_109.051_34.3409_90_0.png,Greenery
1062,sampled_images/16632_108.93_34.1404_90_0.png,sampled_images/27881_108.956_34.1597_90_0.png,Greenery
1063,sampled_images/51721_109.015_34.371_90_0.png,sampled_images/86224_108.978_34.3452_90_0.png,Greenery
1064,sampled_images/12207_108.903_34.1863_90_0.png,sampled_images/19272_108.807_34.1177_90_0.png,Greenery
1065,sampled_images/103276_108.926_34.1893_90_0.png,sampled_images/11670_108.878_34.1875_90_0.png,Greenery
1066,sampled_images/21070_109.006_34.3156_90_0.png,sampled_images/41795_109.053_34.2526_90_0.png,Greenery
1067,sampled_images/13942_109.011_34.3603_90_0.png,sampled_images/45951_108.896_34.2525_90_0.png,Greenery
1068,sampled_images/107149_109.011_34.3535_90_0.png,sampled_images/81973_109.042_34.3144_90_0.png,Greenery
1069,sampled_images/104568_108.967_34.2978_90_0.png,sampled_images/7513_108.916_34.1586_90_0.png,Greenery
1070,sampled_images/288_108.862_34.3524_180_0.png,sampled_images/91191_108.891_34.2043_90_0.png,Greenery
1071,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/106048_108.867_34.1679_90_0.png,Greenery
1072,sampled_images/105603_108.918_34.2353_90_0.png,sampled_images/18973_108.895_34.288_90_0.png,Greenery
1073,sampled_images/33804_109.044_34.2981_90_0.png,sampled_images/86324_108.925_34.3348_90_0.png,Greenery
1074,sampled_images/107149_109.011_34.3535_90_0.png,sampled_images/109569_109.034_34.3219_90_0.png,Greenery
1075,sampled_images/18201_108.931_34.3284_90_0.png,sampled_images/18973_108.895_34.288_90_0.png,Greenery
1076,sampled_images/11670_108.878_34.1875_90_0.png,sampled_images/22651_108.915_34.1854_90_0.png,Greenery
1077,sampled_images/103745_108.942_34.259_90_0.png,sampled_images/262_108.939_34.2608_90_0.png,Greenery
1078,sampled_images/21830_108.984_34.2523_90_0.png,sampled_images/46216_108.966_34.2859_90_0.png,Greenery
1079,sampled_images/23112_108.989_34.2487_90_0.png,sampled_images/7216_109.085_34.2975_90_0.png,Greenery
1080,sampled_images/63285_108.975_34.2043_90_0.png,sampled_images/78538_109.068_34.2761_90_0.png,Greenery
1081,sampled_images/26917_108.928_34.3116_90_0.png,sampled_images/27881_108.956_34.1597_90_0.png,Greenery
1082,sampled_images/108663_108.888_34.2486_90_0.png,sampled_images/25359_109.045_34.3266_90_0.png,Greenery
1083,sampled_images/15918_108.944_34.3314_90_0.png,sampled_images/56284_108.94_34.2972_90_0.png,Greenery
1084,sampled_images/109587_108.933_34.3782_90_0.png,sampled_images/27107_109.05_34.2365_90_0.png,Greenery
1085,sampled_images/24535_108.983_34.2445_90_0.png,sampled_images/5875_108.952_34.2428_90_0.png,Greenery
1086,sampled_images/103964_108.916_34.2355_90_0.png,sampled_images/88851_109.049_34.2245_90_0.png,Greenery
1087,sampled_images/109563_109.029_34.3233_90_0.png,sampled_images/74053_108.864_34.1903_90_0.png,Greenery
1088,sampled_images/261_108.938_34.2608_270_0.png,sampled_images/40484_109.027_34.176_90_0.png,Greenery
1089,sampled_images/26419_108.991_34.1789_90_0.png,sampled_images/57609_108.984_34.2852_90_0.png,Greenery
1090,sampled_images/21372_109.029_34.2931_90_0.png,sampled_images/74698_109.046_34.2405_90_0.png,Greenery
1091,sampled_images/38780_108.818_34.238_90_0.png,sampled_images/8152_109.059_34.2691_90_0.png,Greenery
1092,sampled_images/26094_108.91_34.1519_90_0.png,sampled_images/288_108.862_34.3524_180_0.png,Greenery
1093,sampled_images/105879_108.843_34.1589_90_0.png,sampled_images/107290_109.065_34.287_90_0.png,Greenery
1094,sampled_images/104514_108.967_34.3379_90_0.png,sampled_images/21771_108.956_34.1609_90_0.png,Greenery
1095,sampled_images/46216_108.966_34.2859_90_0.png,sampled_images/68330_108.92_34.3116_90_0.png,Greenery
1096,sampled_images/27291_108.985_34.2304_90_0.png,sampled_images/46503_108.897_34.1592_90_0.png,Greenery
1097,sampled_images/105934_108.848_34.1955_90_0.png,sampled_images/109779_108.814_34.179_90_0.png,Greenery
1098,sampled_images/45737_108.883_34.2476_90_0.png,sampled_images/75169_108.988_34.2243_90_0.png,Greenery
1099,sampled_images/102702_108.954_34.3738_90_0.png,sampled_images/79920_108.875_34.1625_90_0.png,Greenery
1100,sampled_images/105540_108.972_34.2366_90_0.png,sampled_images/39230_108.886_34.2581_90_0.png,Greenery
1101,sampled_images/109595_108.944_34.3127_90_0.png,sampled_images/21372_109.029_34.2931_90_0.png,Greenery
1102,sampled_images/26734_108.887_34.1504_90_0.png,sampled_images/75908_108.927_34.2402_90_0.png,Greenery
1103,sampled_images/27778_108.92_34.3651_90_0.png,sampled_images/49078_108.917_34.3533_90_0.png,Greenery
1104,sampled_images/104494_108.953_34.3426_90_0.png,sampled_images/25284_108.952_34.1919_90_0.png,Greenery
1105,sampled_images/109705_108.845_34.3292_90_0.png,sampled_images/79920_108.875_34.1625_90_0.png,Greenery
1106,sampled_images/19272_108.807_34.1177_90_0.png,sampled_images/261_108.938_34.2608_180_0.png,Greenery
1107,sampled_images/104494_108.953_34.3426_90_0.png,sampled_images/5964_108.915_34.3548_90_0.png,Greenery
1108,sampled_images/46137_108.858_34.3228_90_0.png,sampled_images/93620_108.977_34.3796_90_0.png,Greenery
1109,sampled_images/11670_108.878_34.1875_90_0.png,sampled_images/26094_108.91_34.1519_90_0.png,Greenery
1110,sampled_images/27338_108.992_34.2586_90_0.png,sampled_images/38067_108.892_34.1943_90_0.png,Greenery
1111,sampled_images/104668_108.959_34.2267_90_0.png,sampled_images/34446_108.949_34.3037_90_0.png,Greenery
1112,sampled_images/16270_108.99_34.4055_90_0.png,sampled_images/35562_109.012_34.3487_90_0.png,Greenery
1113,sampled_images/107290_109.065_34.287_90_0.png,sampled_images/23112_108.989_34.2487_90_0.png,Greenery
1114,sampled_images/29003_108.885_34.2337_90_0.png,sampled_images/88278_109.002_34.237_90_0.png,Greenery
1115,sampled_images/16546_109.051_34.3409_90_0.png,sampled_images/55779_108.825_34.2525_90_0.png,Greenery
1116,sampled_images/103945_108.904_34.2395_90_0.png,sampled_images/24940_108.992_34.1657_90_0.png,Greenery
1117,sampled_images/109736_108.848_34.1602_90_0.png,sampled_images/92660_108.868_34.1602_90_0.png,Greenery
1118,sampled_images/20720_108.932_34.3119_90_0.png,sampled_images/85333_108.922_34.1891_90_0.png,Greenery
1119,sampled_images/109595_108.944_34.3127_90_0.png,sampled_images/27778_108.92_34.3651_90_0.png,Greenery
1120,sampled_images/107290_109.065_34.287_90_0.png,sampled_images/52391_108.934_34.2582_90_0.png,Greenery
1121,sampled_images/27058_108.886_34.2879_90_0.png,sampled_images/5376_108.913_34.2203_90_0.png,Greenery
1122,sampled_images/20053_108.942_34.2668_90_0.png,sampled_images/7513_108.916_34.1586_90_0.png,Greenery
1123,sampled_images/29440_108.837_34.28_90_0.png,sampled_images/51721_109.015_34.371_90_0.png,Greenery
1124,sampled_images/34598_108.972_34.2685_90_0.png,sampled_images/44062_108.954_34.328_90_0.png,Greenery
1125,sampled_images/103956_108.91_34.2384_90_0.png,sampled_images/22715_108.921_34.3796_90_0.png,Greenery
1126,sampled_images/103745_108.942_34.259_90_0.png,sampled_images/74698_109.046_34.2405_90_0.png,Greenery
1127,sampled_images/29440_108.837_34.28_90_0.png,sampled_images/53884_108.948_34.2313_90_0.png,Greenery
1128,sampled_images/103745_108.942_34.259_90_0.png,sampled_images/26734_108.887_34.1504_90_0.png,Greenery
1129,sampled_images/22898_109.004_34.3976_90_0.png,sampled_images/64071_108.894_34.2082_90_0.png,Greenery
1130,sampled_images/39725_109.054_34.3565_90_0.png,sampled_images/86224_108.978_34.3452_90_0.png,Greenery
1131,sampled_images/25068_108.986_34.3186_90_0.png,sampled_images/262_108.939_34.2608_0_0.png,Greenery
1132,sampled_images/27107_109.05_34.2365_90_0.png,sampled_images/45951_108.896_34.2525_90_0.png,Greenery
1133,sampled_images/21028_109.004_34.2919_90_0.png,sampled_images/70284_108.938_34.2701_90_0.png,Greenery
1134,sampled_images/105769_109.014_34.2359_90_0.png,sampled_images/5964_108.915_34.3548_90_0.png,Greenery
1135,sampled_images/109736_108.848_34.1602_90_0.png,sampled_images/33804_109.044_34.2981_90_0.png,Greenery
1136,sampled_images/103964_108.916_34.2355_90_0.png,sampled_images/22898_109.004_34.3976_90_0.png,Greenery
1137,sampled_images/103748_108.943_34.2611_90_0.png,sampled_images/34282_108.956_34.312_90_0.png,Greenery
1138,sampled_images/27338_108.992_34.2586_90_0.png,sampled_images/63628_108.918_34.2889_90_0.png,Greenery
1139,sampled_images/109757_108.879_34.1264_90_0.png,sampled_images/259_108.936_34.2608_90_0.png,Greenery
1140,sampled_images/103815_108.928_34.2526_90_0.png,sampled_images/76905_108.935_34.1832_90_0.png,Greenery
1141,sampled_images/47193_108.838_34.2343_90_0.png,sampled_images/69512_108.989_34.3635_90_0.png,Greenery
1142,sampled_images/103276_108.926_34.1893_90_0.png,sampled_images/52391_108.934_34.2582_90_0.png,Greenery
1143,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/21028_109.004_34.2919_90_0.png,Greenery
1144,sampled_images/32717_108.98_34.2521_90_0.png,sampled_images/8152_109.059_34.2691_90_0.png,Greenery
1145,sampled_images/106074_108.934_34.1778_90_0.png,sampled_images/69512_108.989_34.3635_90_0.png,Greenery
1146,sampled_images/11670_108.878_34.1875_90_0.png,sampled_images/40867_109.059_34.2616_90_0.png,Greenery
1147,sampled_images/101390_108.876_34.2712_90_0.png,sampled_images/9116_109.042_34.3178_90_0.png,Greenery
1148,sampled_images/23993_108.868_34.1294_90_0.png,sampled_images/261_108.938_34.2608_270_0.png,Greenery
1149,sampled_images/103276_108.926_34.1893_90_0.png,sampled_images/78538_109.068_34.2761_90_0.png,Greenery
1150,sampled_images/16270_108.99_34.4055_90_0.png,sampled_images/89483_108.962_34.3898_90_0.png,Greenery
1151,sampled_images/21940_108.91_34.2403_90_0.png,sampled_images/76546_108.981_34.2167_90_0.png,Greenery
1152,sampled_images/11377_108.843_34.2431_90_0.png,sampled_images/50027_109.003_34.2789_90_0.png,Greenery
1153,sampled_images/76270_108.956_34.3343_90_0.png,sampled_images/97319_108.828_34.1834_90_0.png,Greenery
1154,sampled_images/5446_109.044_34.2951_90_0.png,sampled_images/62154_108.964_34.148_90_0.png,Greenery
1155,sampled_images/10012_108.884_34.2386_90_0.png,sampled_images/32755_108.901_34.3581_90_0.png,Greenery
1156,sampled_images/109569_109.034_34.3219_90_0.png,sampled_images/35562_109.012_34.3487_90_0.png,Greenery
1157,sampled_images/100216_109.015_34.3622_90_0.png,sampled_images/103748_108.943_34.2611_90_0.png,Greenery
1158,sampled_images/23230_108.817_34.2304_90_0.png,sampled_images/76208_108.86_34.3313_90_0.png,Greenery
1159,sampled_images/44849_108.809_34.1146_90_0.png,sampled_images/54730_109.07_34.2796_90_0.png,Greenery
1160,sampled_images/41444_108.85_34.3774_90_0.png,sampled_images/46720_108.857_34.2062_90_0.png,Greenery
1161,sampled_images/101916_108.942_34.3218_90_0.png,sampled_images/64071_108.894_34.2082_90_0.png,Greenery
1162,sampled_images/105769_109.014_34.2359_90_0.png,sampled_images/32717_108.98_34.2521_90_0.png,Greenery
1163,sampled_images/23230_108.817_34.2304_90_0.png,sampled_images/29897_108.934_34.2174_90_0.png,Greenery
1164,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/86324_108.925_34.3348_90_0.png,Greenery
1165,sampled_images/109720_108.894_34.2904_90_0.png,sampled_images/35717_108.991_34.373_90_0.png,Greenery
1166,sampled_images/25300_108.952_34.2038_90_0.png,sampled_images/38067_108.892_34.1943_90_0.png,Greenery
1167,sampled_images/102477_108.898_34.2882_90_0.png,sampled_images/88278_109.002_34.237_90_0.png,Greenery
1168,sampled_images/24993_108.991_34.1716_90_0.png,sampled_images/46503_108.897_34.1592_90_0.png,Greenery
1169,sampled_images/29440_108.837_34.28_90_0.png,sampled_images/34469_109.042_34.3323_90_0.png,Greenery
1170,sampled_images/68330_108.92_34.3116_90_0.png,sampled_images/93620_108.977_34.3796_90_0.png,Greenery
1171,sampled_images/104796_108.984_34.144_90_0.png,sampled_images/53792_109.01_34.2707_90_0.png,Greenery
1172,sampled_images/11377_108.843_34.2431_90_0.png,sampled_images/26917_108.928_34.3116_90_0.png,Greenery
1173,sampled_images/103272_108.93_34.1891_90_0.png,sampled_images/57297_108.953_34.2133_90_0.png,Greenery
1174,sampled_images/261_108.938_34.2608_90_0.png,sampled_images/88402_108.99_34.3437_90_0.png,Greenery
1175,sampled_images/74483_109.081_34.3741_90_0.png,sampled_images/93915_109.055_34.2785_90_0.png,Greenery
1176,sampled_images/103422_108.944_34.1891_90_0.png,sampled_images/2584_108.991_34.3125_90_0.png,Greenery
1177,sampled_images/26628_108.956_34.3313_90_0.png,sampled_images/5445_109.044_34.2944_90_0.png,Greenery
1178,sampled_images/288_108.862_34.3524_180_0.png,sampled_images/88851_109.049_34.2245_90_0.png,Greenery
1179,sampled_images/105684_108.922_34.2329_90_0.png,sampled_images/27058_108.886_34.2879_90_0.png,Greenery
1180,sampled_images/107149_109.011_34.3535_90_0.png,sampled_images/109595_108.944_34.3127_90_0.png,Greenery
1181,sampled_images/13783_108.837_34.1954_90_0.png,sampled_images/44062_108.954_34.328_90_0.png,Greenery
1182,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/91602_108.952_34.2265_90_0.png,Greenery
1183,sampled_images/16270_108.99_34.4055_90_0.png,sampled_images/50859_108.897_34.2447_90_0.png,Greenery
1184,sampled_images/29003_108.885_34.2337_90_0.png,sampled_images/67174_108.915_34.3499_90_0.png,Greenery
1185,sampled_images/102477_108.898_34.2882_90_0.png,sampled_images/24506_108.959_34.2552_90_0.png,Greenery
1186,sampled_images/103422_108.944_34.1891_90_0.png,sampled_images/17230_108.971_34.2526_90_0.png,Greenery
1187,sampled_images/104494_108.953_34.3426_90_0.png,sampled_images/90400_108.97_34.2541_90_0.png,Greenery
1188,sampled_images/107615_108.928_34.2712_90_0.png,sampled_images/78945_108.997_34.1747_90_0.png,Greenery
1189,sampled_images/102364_108.885_34.2502_90_0.png,sampled_images/25068_108.986_34.3186_90_0.png,Greenery
1190,sampled_images/28676_108.954_34.3193_90_0.png,sampled_images/55779_108.825_34.2525_90_0.png,Greenery
1191,sampled_images/104514_108.967_34.3379_90_0.png,sampled_images/76601_109.076_34.2912_90_0.png,Greenery
1192,sampled_images/25602_108.922_34.3883_90_0.png,sampled_images/5445_109.044_34.2944_90_0.png,Greenery
1193,sampled_images/103964_108.916_34.2355_90_0.png,sampled_images/50182_108.971_34.1564_90_0.png,Greenery
1194,sampled_images/12333_109.052_34.3429_90_0.png,sampled_images/20053_108.942_34.2668_90_0.png,Greenery
1195,sampled_images/26199_109.001_34.1961_90_0.png,sampled_images/75908_108.927_34.2402_90_0.png,Greenery
1196,sampled_images/22651_108.915_34.1854_90_0.png,sampled_images/39230_108.886_34.2581_90_0.png,Greenery
1197,sampled_images/104568_108.967_34.2978_90_0.png,sampled_images/31456_109.003_34.2442_90_0.png,Greenery
1198,sampled_images/39230_108.886_34.2581_90_0.png,sampled_images/8152_109.059_34.2691_90_0.png,Greenery
1199,sampled_images/103597_108.869_34.1898_90_0.png,sampled_images/62154_108.964_34.148_90_0.png,Greenery
1200,sampled_images/63449_108.919_34.3079_90_0.png,sampled_images/9116_109.042_34.3178_90_0.png,Greenery
